,Text,Level
64,"Are you as respected and appreciated as you deserve? Success in a career is no longer enough. Every profession is complaining that it is not properly valued or understood, and even among individuals who have won eminence, there is often bitterness behind the fame. Loving your work, until recently, was enough to make you a member of an envied minority. But now you have to ask yourself what your job is doing to you as a person, to your mind, character and relationships.
This question is crucial. For however brilliant your skills, if they make you a bore, unable to converse with those outside your speciality, if you are so busy with detail that you have no time to acquire wisdom or exercise your imagination or humour, then no amount of status or financial reward will compensate for your inadequacy as a human being.
To counter this, I am trying to discover how work could have the fulfilment of these aspirations as its first priority - instead of treating us as clay to be moulded to suit industrial purposes - and how it could be reconceived to suit us all, both women and men. It would have to be not just a way of creating wealth, but a worthwhile style of life, a path to a fuller existence, to the discovery of unsuspected talents and to a wider variety of human contacts.
However, this remodelling would not mean abolishing unemployment. This is too simple a goal, because the more people are educated, the more they demand jobs that are life-enhancing, interesting and useful. A lifetime of work has to be seen as a work of art, with the fulfilled individual at its centre.
Even the middle-class professions, however, no longer have the liberating appeal they once had. Doctors are often more stressed than their patients and complain about the failure of clinical medicine. Accountants, despite unprecedented influence, are troubled by doubts about their profession's ethics. Most architects never get the chance to exercise their imaginations freely. Administrators are paralysed by their own bureaucracy. The middle managers, who once gloried in their status, are, as a European study reveals, losing their conviction.
Meanwhile, the business corporations and public institutions in which these people work are slimming. The panaceas of decentralised decision-making, increasing skills and performance-related rewards have not succeeded in winning commitment from employees. In Britain, only 8 per cent of employees 'are strongly of the view that their values and those of their organisations are very similar'.
I have embarked on an investigation of a wide range of occupations, one by one, to see how each shapes and sometimes destroys those in it. I have studied how the notion of what humans are capable of has been expanded in different civilisations, and how courage can be manufactured. I have applied my method to the major preoccupations of our time - happiness, love, friendship and respect.
Having looked at those areas, I am now focusing on the search for more satisfying ways of earning a living. There is no shortage of experts devoting themselves to prolonging the life and increasing the income of corporations and institutions. But auditing our finances is not enough: we need to make an audit of ourselves as human beings too, and discover with what sort of people we want to spend our lives.
How many of us can say that we are fully alive at work? How many of us are really part-time slaves - theoretically having the right to escape from our drudgery, but in reality virtual prisoners of our qualifications and careers, used as instruments by others, working not so that we might become better people, but because we can see no other option?
Take hotel workers as an example, since 10 per cent of the working population is now in the 'hospitality industry'. The amount of unused potential is unbelievable. Many highly intelligent and lively people put up with low prestige, low salaries and long hours.
This is because there has been no serious rethinking of what a hotel is since the days of the Ritz, with its nineteenth-century idea of luxury. A hotel is not just a place where travellers sleep, but a United Nations in miniature. People from all over the world meet at hotels, though they usually pass each other in silence.
A large proportion of hotel staff are foreigners too, keen to learn a new language and discover a new civilisation, but they have the most superficial relations with their guests. Hotels could be cultural centres, active intermediaries between the guest and the city, genuine hosts bringing together people who have not met. Hoteliers could use the knowledge of the many students they employ, instead of giving them only menial tasks.
If they paid closer attention to their staff's deepest ambitions, they would realise that there were many other services that hotels could provide. But they are restrained by the accountants, who say that firms, in order to maximise their profits, should concentrate on one core activity.
The time has come to rethink what this term denotes - from a human, not just a financial angle - and to move on from traditional categorisations. For me, work is a relationship. Now that many people are not content with relations based on obedience, and regard work as an assertion of independence or temperament, they must be given a chance to design their own jobs, and choose their own colleagues, even their customers, within the limits of practicality and profitability.
This means that they have to know how to converse across the boundaries of professional jargon, with minds that may at first seem quite alien. Everybody is clear about the importance of communication, but it is a very different thing from conversation, and traditional conversation is very different from the new kind of conversation which people feel the lack of today.
This is a more intimate encounter, which creates a bond of respect between the participants, and is valued as a way of getting inside another person's skin, with the likelihood that one will be changed by the experience. It is more than a relaxation, because it is the most effective means of establishing equality. Every time you have a conversation which achieves that, the world is changed by a minute amount.",5
65,"Stop anyone in the street and ask them to name a scientist, and the chances are they'll think of Albert Einstein. His face is used to advertise products with intellectual connotations, from computers to encyclopaedias.
Most people know little of what Einstein did, except that he developed some mysterious theories under the heading 'relativity', which are famous for being incomprehensible, and for coming up with bizarre predictions that run counter to everyday experience.
Einstein was part of a gigantic leap forward in scientific thinking, an intellectual revolution that heralded the birth of twentieth century science. Physicists and mathematicians were trying to create a new, more rational description of the universe by studying relationships between matter and the forces of nature.
Einstein made his profound and far-reaching contributions simply by looking again at the nature of the fundamentals: time, space, matter and energy. Previous descriptions had depended on Isaac Newton's view of a universe in which stars and planets moved in an absolute framework of space and time. Einstein overthrew this notion, saying that time and space were not absolute but relative.",5
66,"It can rain at any time between November and March in Marrakesh, Morocco. It doesn't happen frequently and when it does, the city's water pipes can't manage the sudden floods, which turn the streets into rivers. But, as many winters have remained dry in recent times, when the rain does come, it is welcomed by the local people. 
Marrakesh's parks and gardens exist, not because of the rain, but thanks to a network of underground channels, dug in the 11th century, which bring in water from the mountains all year round. Basically dry places, which receive their water in this way, are known as oases. 
Further south from Marrakesh, the traveller arrives at Skoura. Here every available piece of land is made into small squares by the water channels and used to grow food. The Atlas mountains, snow-covered in winter, provide a delightful background. ",2
67,"Honey is a sweet liquid made by bees. It consists of water and sugars. Bees may travel as far as seventy-five thousand kilometres and visit over two million flowers to produce just half a kilo of honey. The colour and flavour of honey depend on the type of flower visited. In fact, there are more than three hundred varieties of honey. 
The lighter-coloured ones are generally milder in flavour than darker honey. 
In ancient times, honey was the main sweet food, as sugar was very
rare. Honey was of great value to the ancient Egyptians, who used it as payment. 
Today, honey is produced and eaten in every part of the world. Research suggests that it prevents tiredness and improves athletic performance. However, honey is not just food - it can be taken for sore throats and is used in many skin and hair-care 26 A involves products. ",2
68,"Rachel Mills is a scientist who spends as much time as she can at the bottom of the
Atlantic Ocean.
Rachel Mills teaches and does research into marine geochemistry, which means she studies the chemical processes happening in the sea. She is a lecturer at the Oceanography Centre at Southampton University. When she isn't teach- ing, she lowers herself into a steel vehicle, a vessel for underwater exploration the size of a small car, and dives three kilometres down into the Atlantic Ocean to study underwater volcanoes.
'Inside,' she says, 'space is so limited that I can reach out and touch the two pilots.'They are used to these conditions, which mean they can't stand up or move, and they must stay inside until someone opens the door from the outside. Adive can last for 16hours - three hours to reach the ocean floor, ten hours gathering samples of rock and water and then three hours to get back up to the surface again.
'If anything happens, and you have a problem and have to get to the top quickly, you can hit a panic button.' The outside drops away leaving a small circular escape vessel that gets released, and it's like letting go of a ping-pong ball in the bath - it goes rapidly to the surface. 'No one's tested it yet, but I don't think it would be a very pleasant journey.'
'I didn't know how I was going to react the first time I climbed into the vehicle. It was on the deck of a ship and I got in with an instructor. He then talked me through the emergency procedures, including what to do if the pilot had a heart attack! They were testing me to see how I would react to being in such a small place.'
Now Rachel has made six dives. Last year she dived with a Russian crew. 'We went to a site which was a five-day sail west of the Canary Islands in the Atlantic. Here, on the ocean floor, is a huge area of underwater volcanoes, their chimneys all blowing out black smoke. It is where the Atlantic Ocean comes Russian team were dropping off some scientific equipment there to discover the effect of a multi-national programme that would make a hole 150 metres through a volcano.'
When she isn't at sea, Rachel is in her office at the Oceanography Centre, Southampton. 'Two thirds of my salary comes from teaching, which I love, but Ido it so I can get on with my research into the ""black smokers"".' This is just another name for underwater volcanoes - water comes out of the rock and turns into what looks like black smoke. This pours out at a rate of one metre per second and at a temperature of 350 degrees.
'The only time I've been frightened is when I first went down with the Americans. We were towing equipment on a 50-metre rope when suddenly there was an explosion. There was this immense bang as the shock waves hit our vehicle and I thought, ""I'm going to die."" We stared at each other in silence, waiting. When it didn't happen, we couldn't believe it. 
The relief was incredible - we were still alive!'
'It's such an adventure diving down to the deepest part of the ocean. Every time I look out of the porthole and see those chimneys, there is such a sense of wonder. Here I am on the bottom of the sea, and no one else on this planet has ever before seen them. I had 
studied the black smokers for three years for my PhD. When I got down there and saw them for real, it was such an amazing feeling.'",3
69,"When 15-year-old Kira Langer is not flying off to wonderful locations and appearing on the covers of magazines, you'll probably find her revising for her school exams. Jane Laidlaw finds out more. ",3
70,"People have always made buildings. We need houses to keep us warm and dry and we build stadiums so we can watch football matches and pop concerts. We use other buildings, like museums, to keep beautiful things in. 
Many people work together on a building. The architect decides how the building is going to look and draws pictures that show people his or her ideas. Engineers make sure the building will be strong and safe. Then, the workers carefully build it. 
The Sydney Opera House is a famous modern building with a lovely roof. But the building is beautiful from every side, not only from the top. There is also a famous roof on the Olympic Stadium in Munich. This interesting building looks like a tent that is made of glass. 
",1
71,"People love dolphins. We rush to look at them in seaside marinas, films and TV programmes. Yet according to the Whale and Dolphin Conservation Society their plight is desperate. Mark Simmonds reports on the decline of the species. ",3
72,"The Tartan Museum
The modern, cheese-wedge buildings of Scotland's national museum contrast sharply with its historic Edinburgh location. But would its contents be as striking? Sally Varlow went to visit the museum just before it opened.
You cannot miss it. At first it was only the outside of the new Museum of Scotland that was unmissable, stuck on the corner of Chambers Street in Edinburgh, with its huge, yellow sandstone tower and cheese-wedge buildings, topped by a hulk of a hanging garden. Last winter the building was greeted with a mix of modernist architectural applause ('masterpiece', 'stunning'), cautious approval ('striking') and outright hostility. This winter, now that the inside is almost ready for the opening, the exhibitions themselves look set for a similar fate.
Forget the does-it-tell-a-nation's-story, is-it-chronological debate. The answers are definitely yes; it is a many-splendoured dream-coat of stories, each hung about a precious historic object, and there is an outline timescale that helps visitors get their bearings but does not strait-jacket the displays. And no, it does not let its lovely national treasures - such as Mary Queen of Scots' jewels and the Holyrood chapel silver- get swamped in national pride.
The real issue here. assuming that the collections are properly preserved. is whether people will find the museum interesting enough to come back. Dr David Clarke. the head of exhibitions, insists that a visit should be a pleasurable. visual experience, and that it is designed not for specialists but for those with little prior knowledge. Despite this liberalism. Clarke is a convincing purist when it comes to what is on show. Mock-ups and scenes from the past that rely heavily on imagination are out. For Clarke. they are tantamount to 'giving a complete statement of certainty about what the past was like. which '. he explains, 'would be wrong. The public deserves the truth.' The result is that, at this museum. what you see is what the experts know. But the question for today's visitor is whether the objects' stories can be told vividly enough merely with explanation panels. captions and multi-media interpretation and using barely 30 computers in total around the museum.
Less than three days before the opening, it is still difficult to be sure. Some impressions are clear. though. and it is not just the panoramic views of Edinburgh Castle that take your breath away. Step inside and what immediately hits you is the sequence of spaces. Galleries open one into another. different sizes, different shapes. all with pale walls that are wood- panelled to look like large blocks of stone and inset with deep display cases. Shafts of daylight stream through arrow-slit windows and cascade down from the roof lights. There is room to ponder and enjoy every item on display.
Thanks to the 12-member Junior board. set up three years ago with 9- to l2-year-olds drawn from all over Scotland, the museum also has a Discovery Centre. What the group really wanted was to be able to ride through the displays. Dr Clarke admits. They lost that one, but won a dedicated children's hands-on centre in what should have been the temporary exhibition gallery. As a result. the Twentieth Century gallery, on the top floor. is the only temporary exhibition. Due to change after three years, it is a hotchpotch of objects chosen by Scottish people and other personalities as the items that have had most impact on life in Scotland in the twentieth century. The Prime Minister's suggestion was an electric guitar. Others went for televisions. Thermos flasks and favourite toys. Although the idea is fun. somehow it feels like a lightweight solution that has floated up to the top of the building. not a proper attempt to address serious issues. It may seem less frothy when the computerised bank of personal reasons and recollections goes live next week.
Overall. Dr Clarke seems right when he suggests that 'objects open windows on the past more vividly than anything else'. As for the modernist architecture: it works brilliantly from the inside and the top, but whether it is in the right location is another matter.
",4
73,"Dear Sir, 
I read your advertisement for English courses in the newspaper. I would like to have some more information. How much does a course cost? Also, how long is each course and when does the next course start?
Yours, 
Maria Gonzalez 
 ",1
74,"The Fairview is that rare bird in Africa - a comfortable hotel that hasn't decked itself out in feathers of upmarket gloss and tasteless luxury. It's an indispensable staging post, always full of travellers recuperating from one safari and planning the next. Overnight guests have been known to arrive, take one look at the gardens, the bedrooms and the dining-hall menu, and decide on the spot to stay for a week. There are even apartments set aside specially for those who make up their minds to settle in for a few months. The hotel's leafy acres and scattered buildings are laid out on Nairobi Hill, a world away from the overhead bustle of the city centre. I don't know of any better place to sit and watch the sudden African sunset, sipping draught beer and looking forward to a hearty dinner - braised zebra and two veg, following by jelly trifle.",4
75,"Dear John,
Thank you for helping me with my English. You are a very good teacher. I enjoyed my stay in Cambridge. 
Now I am staying at my brother's flat. He is studying to be a doctor. I will stay with him for two weeks and then go home to Greece.
I like London very much. We travelled to Regents Park by bus yesterday. It was very sunny and we had a good time.
Tonight, I am going to see a film with my brother and some of his friends.
I'll write again from Greece.
Best wishes,
Kostas",1
76,"To the classical world, that of Ancient Greece and Rome, architecture meant much more than the mere construction of buildings. 'Architecture', says the Roman architect Vitruvius, 'consists of Order, and of Arrangement, and of Proportion and Symmetry and Propriety and Distribution.' For several of these terms he gives a Greek equivalent: his definitions probably derived from an earlier Greek authority whose writings are lost to us. Utility and Function are not part of this definition, though in his book Vitruvius does go on to describe the best form and arrangements for different purposes of structure; but here, at the beginning, the aesthetic emphasis, architecture as an art, has priority. The origins of classical architecture are complex. There was obviously a long prehistory of basic construction, of hut habitations simple in form and material, both in Greece and Italy, which did not match up to Vitruvius' artistic requirements. Though these were, by definition, inartistic they nevertheless contributed an essential element of form, which persisted into the later sophisticated architectural concepts. However orate it may appear from the outside, in essence the classical temple is a simple, single-roomed hut.",5
77,"""It's a great feeling to fly through the air and land cleanly, but it can be scary. Sometimes you don't feel well or it's windy and you can't see, but you just get on with it. It's not easy to have a career outside skiing because we train for ten months of the year. You give up a lot of your social life and friends. But it was my choice. There are six men and three women in the British team. We all compete on the same courses at the same competitions and get treated the same - it's a young sport.""",4
78,"Ivan Petrov
Ivan was born on a farm in Russia, but from the age of twelve to eighteen he studied in Poland. His first music teacher couldn't play the piano but taught him and his sister songs from the opera. His mother began to teach him the piano when he was six. At ten, he decided that he wanted to write music too, and he soon started on his first song.
Oleg Gagarin
Oleg was the youngest of five children and when he was four years old his father, who liked playing the piano, taught him some traditional Russian music. When he was six, he started having lessons with a piano teacher who lived in the same city. Oleg soon began to win prizes for his piano playing. At the age of fourteen, he went to a music college in Austria for two years. Later, he returned home to Russia.
Josef Heptmann
Josef's father was German but he taught music in Poland where Josef was born. The family moved to Germany when Josef was two, and a year later he started playing the piano.
He gave his first concert when he was six. At ten, he gave fifty-two concerts in two months during a trip to England! Josef always liked music but he was also interested in physics and languages. He is too busy now but one day he would like to write his own music.",1
79,"The best age to start learning the violin is between three and six,"" says Margaret Porter, a violinist and music teacher. ""It's the time when you are learning about the world."" Margaret, who lives in London, prefers to take pupils at three and four, although she has made lots of exceptions for keen five-year-olds. When she started teaching the violin in 1972, her first class consisted of her children's five-year-old school friends.
Margaret's pupils have group lessons. Each group has about a dozen pupils and each lesson lasts an hour, once a fortnight. In addition, each pupil has one individual lesson a week with her. Parents also have to attend the classes. It is important that the parents take an active interest in the lessons.
From the earliest lessons pupils learn to play by ear. They do not even try to read music until they have been playing for several years, and for a long time there is a big difference between their playing and reading of music. Margaret says that her method is not supposed to produce great violinists, and always suggests that pupils who perform particularly well should leave and study the violin using more traditional methods.",2
80,"""I get up at about 7am, leave the house at 7.30am and get to my first job. My assistant and I spend most of our time maintaining gardens we originally designed and landscaped. We do a few commercial jobs but most of our work is in private gardens. We spend about an hour and a half at each house. At about 11am we get hungry and go to a local cafe for a big breakfast. I often look at my watch and wish it was earlier and that time didn't pass so quickly. In summer I may work until 10pm; in winter until 4.30pm.
The business office is at home, so when I get back I listen to any messages and respond to any calls. If someone wants their garden landscaped, I'll usually arrange a consultation with them in the evening - at about 7pm or 8pm. We specialise in using old materials, such as old bricks and unusual plants, to make gardens look as if they were built a long time ago. But sometimes people have a set idea of what they want, and it can be pretty horrible. Still, its very satisfying when we do a complete landscape from start to finish and then see all the blooms come out.
It's hard to relax in the evenings because I can always hear the business line when it rings. I never have any trouble sleeping because the work I do is so physical that I'm always exhausted at the end of the day. I wouldn't say I'm very strong, but I'm fit. Physically, it's a very tough job, but it does let your imagination run wild.""",4
81,"Therapist: 'I believe you must have an interest in and respect for what you do in life. I like to take risks and I get bored quickly, which keeps me motivated. Doing things you don't want to do wears you out. I used to be a member of various committees and resented the demands they made on my time. You only have a certain amount of energy, so direct it into the things that are most important to you.' ",3
82,"A Long Day
Ann walked into the bedroom. She woke up the baby, and saw she needed a bottle of milk. After she gave her a bottle, she went to the bathroom and took a shower. She put on some warm clothes because it was cold and rainy outside. Then she started her car, and drove to her job at the library. She stopped her work at 5 o'clock, and said goodbye to everybody. She drove to the bookstore, and then went home.  Ann's husband said the baby was sick, so she gave her some medicine. Then she cooked dinner for everybody, and went to bed very early at 9 o'clock. It was a long day! She was glad tomorrow was a holiday.
",0
83,"Farm Animals
We don't think about cows very much, but they are actually very interesting! Cows are very large animals, but you shouldn't be afraid of them. They are nice animals! Baby cows can be really cute, and they are friendly and like to play a lot. Cows eat a lot of grass, but they eat some other plants too. They are an important part of what people eat too. Cows give us milk, and without milk you could not eat cheese, yogurt, or ice cream! Cows also like to be around other cows, they do not like to be alone. They are just like us!",0
84,"As the day drew to a close, I started to think about the night ahead, and I shuddered with fear. The canoe was too wet to sleep in, there was nowhere to stop, and we hadn't seen any villages or huts since early morning. In the dim moonlight, and with the aid of our torch we could just make out the line of the cliffs; the torch batteries were failing, so we put in new ones, but they didn't work. Obviously we weren't going to be able to spot a camping place. A couple of miles later, Lesley called out that she had seen a distant flickering light and our hopes soared: the light turned out to be moonlight glinting on waves, soon we could hear the roaring noise of fast-rushing water, though we couldn't see what was happening. Time stood still, and we moved on.",5
85,"Magazine editor: 'I have so much work to do but I enjoy it all - I love being at work, it isn't a chore. If you enjoy something, it doesn't make you feel low even though you may be feeling tired. I need a fair bit of sleep so when I do get it I feel really good. When I'm 
running at six hours' sleep a night, I feel a bit wet. I know exercise gives me energy, but it's finding the energy to do it! I do a yoga class once a week before work and I try to do a workout tape at home. But if I've done exercise, my spirits rise amazingly. I get very low patches in the office between 3 and 5 in the afternoon and think it's probably good to eat something then.' ",3
86,"Since it opened, the Eden Project in the south-west of England has become one of the UK's most popular tourist attractions. At first sight, the huge 'biospheres' on this former industrial site look like a scene from a science-fiction movie. ",2
87,"An eye for detail
Artist Susan Shepherd is best known for her flower paintings, and the large garden that surrounds her house is the source of many of her subjects. It is full of her favourite flowers, most especially varieties of tulips and poppies. Some of the plants are unruly and seed themselves all over the garden. There is a harmony of colour, shape and structure in the two long flower borders that line the paved path which crosses the garden from east to west. Much of this is due to the previous owners who were keen gardeners, and who left plants that appealed to Susan. She also inherited the gardener, Danny. 'In fact, it was really his garden,' she says. 'We got on very well. At first he would say, ""Oh, it's not worth it"" to some of the things I wanted to put in, but when I said I wanted to paint them, he recognised what I had in mind.'
Susan prefers to focus on detailed studies of individual plants rather than on the garden as a whole, though she will occasionally paint a group of plants where they are. More usually, she picks them and then takes them up to her studio. 'I don't set the whole thing up at once,' she says. 'I take one flower out and paint it, which might take a few days, and then I bring in another one and build up the painting that way. Sometimes it takes a couple of years to finish.'
Her busiest time of year is spring and early summer, when the tulips are out, followed by the poppies. 'They all come out together, and you're so busy,' she says. But the gradual decaying process is also part of the fascination for her. With tulips, for example, 'you bring them in and put them in water, then leave them for perhaps a day and they each form themselves into different shapes. They open out and are fantastic. When you first put them in a vase, you think they are boring, but they change all the time with twists and turns.'
Susan has always been interested in plants: 'I did botany at school and used to collect wild flowers from all around the countryside,' she says. 'I wasn't particularly interested in gardening then; in fact, I didn't like garden flowers, I thought they looked like the ones made of silk or plastic that were sold in some florists' shops - to me, the only real ones were wild. I was intrigued by the way they managed to flower in really awkward places, like cracks in rocks or on cliff tops.' Nowadays, the garden owes much to plants that originated in far-off lands, though they seem as much at home in her garden as they did in China or the Himalayas. She has a come-what-may attitude to the garden, rather like an affectionate aunt who is quite happy for children to run about undisciplined as long as they don't do any serious damage.
With two forthcoming exhibitions to prepare for, and a ready supply of subject material at her back door, finding time to work in the garden has been difficult recently. She now employs an extra gardener but, despite the need to paint, she knows that, to maintain her connection with her subject matter, 'you have to get your hands dirty'.",3
88,"Four academic writers discuss the topic of international voluntary work. 
 
A.
It is hard to argue that the actual contribution to development amounts to a great deal directly. Whilst volunteer tourists can get involved in building homes or schools, they have usually paid a significant fee for the opportunity to be involved in this work: money that, if donated to a local community directly, could potentially pay for a greater amount of labour than the individual volunteer could ever hope to provide. This is especially so in the case of gap years, in which the level of technical skill or professional experience required of volunteers is negligible. Hence, it is unsurprising that many academic studies allude to the moral issue of whether gap year volunteering is principally motivated by altruism - a desire to benefit the society visited - or whether young people aim to generate 'cultural capital' which benefits them in their careers. However, the projects may play a role in developing people who will, in the course of their careers and lives, act ethically in favour of those less well-off. ",4
89,"Grass is probably the most successful living plant in the world. There are over 9,000 different types of grasses and they are found in every region on the earth. They are the single flowering plants that can exist in the freezing environment of the Arctic and the Antarctic. 
Grasslands support a wide range of animal life, from tiny insects and birds to huge animals like cows and lions. All of them depend on grass in one way or another. 
Grass recovers very quickly after it is cut or damaged. Unlike other plants, the new leaves grow from below the soil, not from the top of the plant. That is why large families of animals are able to live together in one area. As soon as they have eaten all the grass there, a fresh meal is always available because the plants start to grow again. ",2
90,"While publishers and the press fairly obviously have a common interest in the nature of book review pages, one also needs to remember that their requirements substantially differ: a newspaper or magazine needs to provide its readers with appropriately entertaining material; a publishing house wants to see books, preferably its own, reviewed, preferably favourably.
Without any question, book reviewing is 'better' -- more diverse, less elitist -- than 40 years ago, when I began reading review pages. That said, there is still a long-grumbled-about tendency to neglect the book medium read by a majority -- namely paperbacks. The weekly roundups aren't really adequate even if conscientiously done. And even original paperbacks only rarely receive serious coverage.
But publishers shouldn't complain too much. Like readers and writers, they need reviews, which after all are an economical way of getting a book and an author known. There is no question that a lively account of a new book by a trusted name can generate sales even more if there are several of them. Fame is what puts a book into the hands of readers.",4
91,"The Rocky Mountains run almost the length of North America.
They start in the North-west, but lie only a few hundred miles from the 
centre in more southern areas. Although the Rockies are smaller than the Alps, they are no less wonderful. 
There are many roads across the Rockies, but the best way to see them is to travel by train. You start from Vancouver, the most attractive of Canada's big cities. Standing with its feet in the water and its head in the mountains, this city allows its residents to ski on slopes just 15 minutes by car from the city centre. 
Thirty passenger trains a day used to set off from Vancouver on the cross- continent railway. Now there are just three a week, but the ride is still a great adventure. You sleep on board, which is fun, but travel through some of the best scenery at night. 
",2
92,"Four people talk about their jobs.
Lisa - Exhibition Programmes Organiser, Science Museum
I'm responsible for putting temporary exhibitions together. This includes planning and designing the exhibition and promoting it. I have to read up about the subject of the exhibition beforehand and then talk to important people in the area so that I can establish the main themes and aims of the exhibition, and plan what objects and pictures should be displayed. I have to make sure the public can understand the thinking behind the exhibition, which means planning interactive displays, workshops and theatre. I also have to bring in engineers and electricians to make sure the final display is not dangerous to visitors. Before the exhibition opens, I help design and write the brochures and leaflets that we'll use to tell people about it.",3
93,"I am going to describe a situation, and then ask a crucial question about it. I hope it doesn't strike you as unduly gnomic. But if it does, that's modern art for you.
Here's the situation. An artist chooses a piece of text in an art book. The text considers the diversity of pictures. 'What are they all about?' it asks dumbly, before deciding, even more dumbly: 'There is no end, in fact, to the number of different kinds of pictures.' Okay, this is kiddy-language, and so far all it has betrayed is kiddy-thinking. But stick with me, all you adults out there. The situation is about to complicate itself.
Having settled on his text, the man then asks someone else to make a canvas for him, to stretch it and prime it, and then to take it along to a sign painter. He asks the sign painter to write the chosen text on the canvas. And he gives the sign painter specific instructions not to attempt anything flashy or charming with the lettering. The sign painter does all this. On a white canvas, in simple black letters, he writes the chosen text. So my crucial question is this: is the finished product a painting?",5
94,Get the leading edge - motivate yourself to take full control at work.,4
95,"Bill Prince-Smith was a farmer and a teacher and a dentist before he became a writer of children's books at the age of 60. Now, thirteen years later, he has written more than 80 books. Every day, he goes into his office and writes. In the evening, he gives the work to his wife to read. 'She tells me when she doesn't like something,' says Bill. 'My ten grandchildren don't live near here but they also read my stories and say if they are good or bad.' And so Bill has learned what young children want to read.
Bill writes about the life in his village and on the farms near it. His fifth book is his favourite: The Sheepdog is about a farmer and the dog that helps him.
'I have always liked animals,' says Bill, 'and dogs are so clever, they learn very quickly.'
Last year, the book was made into a film with real animals and actors. The film-makers used the latest computer technology to make people think that the animals are speaking. Bill was very pleased with the film. 'Sometimes film- makers change books, but they didn't change mine and I love the film.'",1
96,"As you enter a supermarket, giant colour photographs of succulent roasts, fancy cakes and cheeses hit you - irresistible if you've had nothing to eat before setting out on your shopping trip. In the United States, 'video trolleys' are being tried out in a number of supermarkets. Each trolley has a screen which advertises products as you shop. Sensors at the end of shelves trigger relevant advertising - so the shopper passing the cook-chill cabinets, say, may receive an ad on the screen for ready-made moussaka. Such trolleys are aimed unashamedly at the impulse shopper, and the makers claim they increase sales by around 30 per cent.",4
97,"'I'm afraid Kira will be a little late,' the receptionist at the agency told me. 'Oh, fine,' I said, 'no problem.' I had been trying to convince myself that all the bad things I had read about models were rubbish, but the words difficult, vain and unintelligent kept coming into my head. And now she was going to be late. How late? An hour? Three hours? Maybe she wouldn't come at all. What if she had decided a visit to the hairdresser's would be more fun than talking to me? If she was late, she would be rushing. She could be in an awful mood and refuse to answer my questions. 
But when the winner of the Looks magazine supermodel competition walked in, she was smiling, relaxed and apologetic and with her mother. Kira was not dressed in expensive-looking designer clothes but in a simple black dress and trainers. There was no sign of a selfish attitude, she was just a very friendly, very tall, very pretty girl. All models under the age of 16 must take an adult with them whenever they work, she explained, and apart from looking incredibly young, her mother was a normal mum - visibly proud of her successful daughter. 
Kira gives the impression of being slightly puzzled by her new-found fame, which is understandable since it was completely unplanned. It was her older sister who decided that she should take part in the model competition. 'She saw the competition and said I should go in for it,' Kira remembers. 'I said no, but she sent some photos in anyway.' When the call came to tell her that she was a finalist, she was at school. 
The achievement of being selected for the final [line 38: beginning] gave Kira the confidence to go through with it and [line 38: end] she performed perfectly. She won easily and the Select model agency in London immediately offered her work. 
Kira now finds that one of the hardest things she has to do is to manage her two separate lives. But her friends and teachers have become accustomed to having a star among them. 'They're really proud of me,' she says. However, a few unkind people at her school are rude about her success. 'They say I have too high an opinion of myself.' This kind of remark must be hard for Kira to deal with, since there can't be many people as successful as her who are less self-important. But she says, 'They assume that because I've suddenly become a model, I can't stay the same. But the only thing that's changed is I've become more confident - not in a horrible way, but I'm able to stand up for myself more.' 
As a busy model though, her social life is obviously affected. The Select agency can ring at any time and tell her that she is wanted for a job the next day. 'If my friends are going out together, I can't say I'll come, because I don't know what I'm doing the next day. I can't really make plans, and if I do they sometimes get broken, but my friends are good about it. They don't say, ""Oh, you're always going off modelling now, you never have time for us"".' 
Kira has the looks, ability and support to have a fabulous career ahead of her. And not many people can say that before they even sit their school-leaving exams. I am about to finish the interview with the girl who has it all, and I ask what she would like to do as a career if she didn't have the outstanding beauty that seems certain to take her to the top of the profession. She pauses and replies: 'I'd like to do what you're doing.' ",3
98,"There are now numerous books which attempt to give guidance to researchers about qualitative research. While much has been written about the collection of data, the books are often silent about the processes and procedures associated with data analysis. Indeed, much mystery surrounds the way researchers analyse their data. Accordingly, we invited a range of social scientists who have engaged in qualitative projects to discuss the approaches that they used. The idea was to share insight and understanding of the process of qualitative data analysis rather than to produce a guidebook for the intending researcher. Such a task involves a process of demystification, of making implicit procedures more explicit. While this may sound straightforward, we have found it far from simple. We have therefore given our contributors the opportunity to present their work in a range of styles, which include autobiographical narratives and more impersonal forms.",5
99,"I work a set shift pattern, and when I'm on an early shift I leave the house at 6.00 am. At 7.00 am I relieve the night shift and take over one of the four control positions in the tower.
We have a rotating timetable, which means that I work for about an hour and a half at one of the stations, go off for half an hour and then come back to a different station. The air traffic controllers, a supervisor and the watch manager all sit near to each other and work as a team, controlling the aircraft movements.
In winter we deal with about 1,000 movements a day, and even more in summer. Night shifts are much quieter, and I usually get a chance to read up on new air traffic requirements between 12 and 4.00 am.
It's important to be really switched on in this job, so even if I'm only a bit under the weather I have no qualms about being off sick. I find the work quite stressful and it can take a while to wind down at the end of a shift. Eventually I'd like to be watch manager, and then maybe even general manager of the airport.",4
