,Text,Level
709,"Charlie was a rich boy who had more toys than you could imagine. His family had a lot of money, and  sank  he liked something, they would buy it for him. Then, he had no idea what things cost, and wouldn't  husband  to take care of what he had. Nor did he realise how difficult it was for other children to get toys like the ones he had. A time came, though, when he was  also  used to all his toys and various stuff that he began to want something  that  . One of his uncles found a fine horse and he gave it to Charlie. Charlie was very  someone  at having a horse. He had never got something like that before. However, he  with  the horse just as badly as he did all his other toys, and it soon started looking  slowly  . For the first time in his life Charlie became truly  pulled  . He loved the horse, and the fact that his family had offered to exchange it for a new one meant nothing to him. One day, while in the countryside, he saw a girl with a horse. The girl looked very poor, but the horse seemed happy and looked great. Wondering how she had  rushed  this, Charlie secretly followed her, watching everything she did. First he followed them through the forest, where he saw that she never used the whip, and never  information  the horse. Then they came to the stable, and  soon after  they arrived the girl fed and watered the horse. Then she carefully groomed it. Charlie was surprised. This was the  choice  of what Charlie had done to his horse. Charlie wanted to  tired  and become like the girl. As no one had shown him how to do this, he  went over  to her and asked her to teach him how to look after his horse. After her initial surprise, she happily  jump  . With her he learned how to  apologies  care and effort into things. He learned that he could be much  address  with only a few special things that you truly  cared for  , than with thousands of toys that were only good for a short time and were then  happy  aside. When the horse finally  added  all its strength and health, Charlie was happy that his effort had been worthwhile.",4
710,"Lucy:Look, Lily. What's that? Is it a watch? Lily:Yes,  it's  a nice watch. Lucy:It's  _  new! Lily:  _  watch is it? Let's find the owner . Lucy:Look, there is a man  over there  . Let's  go  and ask him. Lily:OK. Lucy:Excuse me, is this  _  watch? Man:Oh! Yes, please give it  _  me. Lucy:  Here you are  . Man:Thanks a lot! You are  _  girls! Lily and Lucy:  You are welcome  . Bye!",3
711,"An exam is at best a gamble  but after taking an exam, we know slightly what we can expect. I had  sank  hard for this exam. I had done my papers well. I was quite confident that I would get a  husband  mark. There was a sneaking hope in my mind that I might get a prize. I waited anxiously for the  also .
On the day the results came out, I reached  that  early. As soon as the results were put on the board I hunted for my roll number. I could not  someone  it. How could I get such low marks? All my answers were  with . Then how I had scored only 80% marks in math?
At first I felt like  slowly . All my hard work had gone waste! What did they  pulled  by giving me such low marks? I deserved  better. They probably went over my papers after a  rushed  or in a bad mood. But why should I be made to suffer ? I felt shy of facing my friends and teachers.
""All those who have taken part in the BCA  information  go to the right wall please!"" a speaker was shouting. There I found I was the top third!",3
712,"I am my mother's third child. When I was born, the doctor gently explained to my mother that my left arm was missing, below the elbow . Then he gave her some  sank  , ""Don't treat her any  husband  from the other girls. Demand more."" And she did! My mother had to work to  also  my family. There were five girls in our family and we all had to help out. Once when I was about seven, I came out of the  that  , ""Mom, I can't peel(......) potatoes. I only have one hand.""""You get back to peel those potatoes, and don't ever use that as a(n)  someone  for anything again!"" Of course I could peel potatoes--with my good hand, while holding them down with my other arm. There was always a way, and Mom knew it. ""If you try hard  with  ,"" she said, ""you can do anything."" Once in the second grade, our teacher had each of us race across the monkey bars . When it was my turn, I  slowly  my head. Some kids laughed. I went home crying. After work the next afternoon, Mom took me back to the school playground.""Now, pull up with your right arm,"" she advised. She stood by  pulled  I practiced, and she praised me when I made progress. I'll never forget the next time I was crossing the bars. The kids were standing there with their mouths open. It was the way with everything. When I  rushed  I can't handle things, I see Mom's smile again. She had the heart to  information  anything. And she taught me I could, too.",3
713,"""Another bad day at school?"" my father asked as I came into the room.
""How could you sank ? I didn't shut the door heavily or anything,"" I replied. Over the past two months I had either done this or thrown my backpack husband the room every time I came home from school. Papa thinks it has something to do with moving to a new house.
""I know this move has been hard on you. Leaving your friends and cousins behind is tough,"" Papa said, as he put his arm around my shoulder. "" also you must remember is that, with a lot of hard work and some time, you will make new friends.""
""You don't know how hard it is. This year my baseball team would have won the championship. They won't even give me a that to pitch   here. All I get to play is right field, and that's the worst!""
Papa turned toward me. ""Things will get someone , I promise you. Let me ask you, do you know why you were named David Lorenzo?""
""Yes, your name is David and grandfather's name is Lorenzo.""
""Very good, and what makes your grandfather so with ?""
""He was the first in the family to come to this country and all that,"" I answered.
""That is only slowly correct. Your grandfather was a very great man. In Mexico, he had been a teacher. When he came to America he could only get low-paid labor jobs because he didn't speak the language. It took him two years before he spoke English well enough to be allowed to teach here, but he did it. He never complained because he knew pulled could be difficult. Did he ever tell you that?"" my father asked.
I looked down at my feet, ashamed at my behavior. ""No. That must have been hard,"" I said sheepishly .
""Your grandfather taught me that if you let people see your talent, they will rushed you for who you are. I want you to always remember what my father taught me, even if it information a few years for people to see who you are,"" said Papa.
All I could say was, ""Okay."" Then I asked, ""What should I do now?""
Laughing, Papa said, ""How about you pitch a few to me? You need some work.""",3
714,"Generally speaking, a British is widely regarded as a quiet, shy and conservative person who is  _  only among those with whom he is familiar. When a stranger is present, he often seems nervous,  _  embarrassed. You have to take a commuter train any morning or evening to  _  the truth of this. Serious-looking businessmen and women sit reading their newspapers or  _  off in a corner; hardly anybody talks, since to do so would be considered quite offensive .  _  , there is an unwritten but clearly understood code of behavior, which, once  _  , makes the offender immediately the object of  _  . One of the few things we can say about the British with certainty is that a British takes a(n)  _  to the discussion of their weather and that, if given a chance, he will talk about it  atlength  . Some people argue that it is because the British weather  _  follows forecast and thus becomes a source of interest to everyone. This may be so. Certainly a British cannot have much  _  in the weathermen, whose predictions, in many cases,  turn out  to be wrong! The man in the street seems to be as accurate - or as inaccurate - as the weathermen in his  _  . Foreigners may be surprised at the number of references  _  weather that the British make to each other in the course of a single day. Very often conversational greetings are  _  by comments on the weather. ""Nice day, isn't it?"" ""Beautiful day!"" may well be heard instead of ""Good morning, how are you?""  _  the foreigner may consider this exaggerated and comic, it is worthwhile pointing out that it could be used to his  _  . If he wants to start a conversation with a British but is  ataloss  to know where to begin, he could do well to mention the state of the weather. It is a(n)  _  subject to which a response may well be  _  of even the most reserved of the British.",4
715,"My name's Simon white. I'm a student .We have some _ at school and at home. We can't _ at school late. We have to finish our homework on time. We can't stay out late _ school nights. Some students think these rules are _ and they don't like them. _ I don't agree with them. I think these rules can help _ a lot. If( ) we don't have them, _ can we do well in our studies? For example, our teachers _  us to clean our classroom every day. If we don't, the classroom will be very dirty. It's bad for our health, too. If your parents let you go to bed early and you don't listen to them, you _ get up on time next morning. Everyone needs some rules. Do you think so?",3
716,"American  sank  begins  husband  September after a long  also  holiday. There are  that  terms in a school  someone  . The first term is from  with  to January, and  the second  is from February to June.  Many  American children begin to go to  school  when they are five years old. Most students are seventeen to eighteen years old when they finish high school. High school students in America take only five  slowly  six subjects each term. They usually go to the same class every day, and they have homework for every class. After  class  they do all kinds of interesting things. After high school, many students go to college . They can go to a small or a large one. They usually have to give  a lot of  money. So, many  college  students work after school  to get  money  pulled  their studies.",3
717,"We have an English corner in our classroom. Every morning many of my classmates come to the corner. My teacher Miss Zhang comes here, too. At the corner, we all speak English. The corner started last year. At first, there were only  a few  students because many were  sank  to speak English. After several weeks, more and more students came here. At first, some students just  husband  to the other students. I was one of them. I was afraid to speak English. I thought someone would  laugh at  me, but I wanted to speak. I always spoke English in my heart. My teacher went on saying, ""Don't be afraid. Open your mouth."" I tried and tried to open my mouth. At last, I said, ""Hello!"" to the teacher. The teacher was very  also  . She said ""Hello!"" to me at once. From  that  on, I began to speak English. I work hard at English and I try my best  to speak  more. I learn  someone  my teacher and my classmates at the corner. Now I can speak a little English. Every Sunday morning, I come to the corner  with  . It's a good  slowly  to speak English. Please join us.",3
718,"One of the easiest things in the world is to become a fault-finder. However, life can be   sank  when you are not busy finding fault with it.
Several years ago I  husband  a letter from seventeen-year-old Kerry, who described herself as a world-class fault-finder, almost always   also  by things. People were always doing things that annoyed her, and   that  was ever good enough. She was highly self-critical and also found fault with her friends. She became a really   someone  person.
Unfortunately, it took a horrible accident to change her   with  Her best friend was seriously hurt in a car crash. What made it almost   slowly  to deal with was that the day before the   pulled  , Kerry had visited her friend and had spent the whole time criticizing her   rushed   of boyfriends, the way she was living, the way she related to her mother, and various other things she felt she needed to   information  It wasn't until her friend was badly hurt that Kerry became   aware of  her habit of finding fault. Very quickly, she learned to appreciate life rather than to   choice   everything so harshly ( ) . She was able to transfer her new wisdom to other parts of her  tired  as well.
Perhaps most of us aren't as extreme at fault-finding,   jump   when we're honest, we can be sharply   apologies  of  the world. I'm not suggesting you  address   problems, or that you pretend things are   happy  than they are, but simply that you learn to allow things to be as they are--  at least  most of the time, and especially when it's not a really big   added   .
Train yourself to ""bite your tongue"" , and with a little   advice  , you'll get really good at letting things go. And when you do, you'll get back your enthusiasm and love for life.",4
719,"One day a small group of young people were at a wildlife park on a field trip.
""Oh, look at her, she's so beautiful."" All of us  stared at  a cheetah named Subira except a teenage boy called Cory in the back row, who seemed to be  sank  to himself in impatience. When several members of the group turned in his  husband  , he brushed the front of his Tshirt as though to  also  dust, and, in a gesture clearly meaning to  that  us, rolled up the right sleeve of his shirt, further showing his welldeveloped  someone  . 
Cory had  with  of playing professional baseball someday. No one doubted Cory's  slowly  . But that was before the car accident. Not only did Cory lose a  pulled  in the accident but his hope and his spirit.
Seeing such a large audience, Subira couldn't wait to give the crowd a  rushed  of her skills. ""How fast she runs!"" one shouted. ""But she only has three legs."" one cried. 
No one was more  information  than Cory. He stared at the animal with the missing leg and he smiled, tears of hope in his  choice  . 
Looking  tired  into Cory's face, the organizer explained ""It was soon after she came to us that she showed her own worth ---- a  jump  gift of love and spirit. In the past few years, the gift of Subira has  apologies  people around the world,and without words Subria has become our most persuasive   address  , and the most priceless gift.""
Cory asked  happy  , ""Can I touch her?""
As the rest of the group looked on in amazement, the boy wheeled himself over to the large gate and  added  to push it open. The expression on his face was one of great  advice  . It was clear that Cory had  hard  the gift of Subira.",4
720,"When we see a cigarette box, we'll see "" Smoking is harmful to your health"" on it. Children are not  sank  to smoke by their parents or teachers. But in many countries  husband  is becoming a bigger problem for young people. Most smokers  also  in their teens or earlier. Some students think smoking is very cool, and they can see many people smoking around them. They want to have a  that  . ""If young people start smoking early, they will probably get addicted to nicotine . And it will be very hard to  give up  later on,"" said a professor. A study shows smoking is a problem for many Chinese teens.  someone  can we do to make them stop smoking? Some people think we can make a law. Teenagers under 18 are not allowed to smoke,  with  they should be fined. Parents should give up smoking. They can set an example  slowly  their children. ""Every year about four million people die of smoking. And if people  pulled  smoking, the number will increase 10 million a year from now on,"" said the World Health Organization. So we must learn and tell others about the  rushed  of smoking.",3
721,"It was only a few weeks after my surgery. I went to Dr. Belt's office for a    sank  . It was just after
my first chemotherapy treatment . My scar was still very tender.     As usual  . I was taken
to an examination room to have my blood  husband  , again--a
terrifying process for me, since I'm so frightened of  also  .
I lay down on the    examining bed  .
Then Ramona entered the room. Her  that  smile was
familiar, and  stood out  in contrast to my fears. I'd
first seen her in the office a few weeks earlier. She wasn't my  someone  on that day, but I remember her because she was laughing. What
could she  with  find to laugh about at a time like
this? So I decided she wasn't  slowly  enough about
the whole thing.
But this day was     pulled  . Ramona had taken my blood before. She  knew about  my
fear of needles, and she kindly  rushed  the medical
equipment under a magazine. As we opened the layers of bandage, the  information  scar on my chest could be seen.
She gently    choice  over
and ran her hand across the scar,  tired  the
smoothness of the healing skin. I began to cry gently and quietly. She brought
her warm eyes to mine and said, ""You haven't  jump  it
yet, have you?"" And I said, ""No.""
I continued to cry gently. In    apologies  tones she said. ""This is part of your body. This is you. It's
okay to touch it."" But I couldn't. So she touched it for me. The  address  . The healing wound. And beneath it, she touched my heart.
That night as I lay down, I gently placed my hand on my chest and I left it there    happy  I
fell asleep. I knew I wasn't alone.",4
722,"Mr Brown was going away for a week. _ he left, he said to his son,"" If anyone asks for me, you can tell him that _ father has been out doing _ and will be back in a week. Then be _ to ask him to sit down for a cup of tea.""
""OK, Dad,"" said his son. But he was afraid his son _ remember this, _ he wrote these words down on a piece of _ and gave it to him. His son put it _ his pocket, and _ it out and looked at it every now and then.
Four days passed, but no one came to see his father. The boy _ that no one would come and that the piece of paper was of no more _ to him, so he threw it in the fire.
The next afternoon, someone _ at the door. The boy opened it. A man was standing at the door and said: "" Where is your father?"" The boy put his hand into his pocket at once and looked for the piece of paper. He could not find it. He suddenly _ he had burned it, so he shouted: "" No more!""
The man was very _ . He asked: "" No more? I met your father last week. When did it happen?""
""Burned yesterday evening.""",3
723,"If you can choose  a person as your neighbour,  sank do you want to choose? Perhaps you will choose a film star like Brad Pitt or a  husband  man like Bill Gates. You also choose a president like Barack Obama or your best friend. Do you want to know who I want to choose that my neighbour? It's a detective  someone Sherlock Holmes.
I really want to be a detective like him. I think I can learn a lot from him if I live next to him. with his neighbour can make it convenient  for me to learn from him. If I choose to live next to Sherlock Holmes, no bad people can hurt  me because they are slowly of him. When I have some problems, I can run to his house and pulled him for help. What's more, maybe I can have a rushed to work with him.",3
724,"As high school students pour to social networking sites, campus police are scanning their Facebook and Myspace pages for tips to help 46 break up  fights, monitor gangs   and prevent crime.
Some students 47 object to  police looking over their shoulders. But officers responsible for school 48 _  say routine checks of the online forums often add 49 _  the knowledge they obtain from hallways or schoolyards.
In recent years, school administrators have criticized some campus fights on 50 _  conflicts and urged parents to keep 51 _  on their children's computer activity. But students who use the Web to let their 500 closest friends 52 _  what they are doing at all times are sometimes 53 _  that police are watching, too.
Police don't have special 54 _  on Facebook or Myspace. Students who want to go 55 _ 
can change privacy settings so that their profiles are displayed only to a list of 56 _  people. But the default   settings leave those profiles 57 _  to many Internet users (in the case of Facebook) or all of them (in the case of Myspace).
   Employers and college admission officers have 58 _  online profiles of student 59 _ 
for some time. Police across the country have been doing the same for the past two or three years, said Kevin Quinn, a spokesman for the National Association of School Resource Officers.
   ""If you are already 60 _  with the technology, it doesn't take you but a couple of   _   to get into the student population and keep an eye on things,"" Quinn said.
   Late last month, Fairfax County police 62 _  the arrest of seven Chantilly area teenagers for trying to recruit   Franklin Middle School students to a gang. Fairfax police say they 63 _  themselves on addressing issues in schools 64 _  they develop into major problems. Keeping an eye on Facebook and Myspace has become an extra tool in their 65 _ , they said.",4
725,"""Little Annie""Sullivan, as she was called when she was young, was no stranger to hardship. She was  _  sightless herself and was, as one time,   _  as hopelessly""insane ""by the doctors. She was locked in the basement of a  _  institution outside of Boston. At times, Little Annie would violently  _  anyone who came near. Most of the time she generally ignored everyone in her  _  .
An elderly nurse believed there was hope,   _  and she made up her mind to show love to the child. Every day she visited Little Annie. For the most  _  , the child did not acknowledge the nurse's presence, but she still  _  to visit. The kindly woman left cookies for her and spoke words of love and encouragement. She believed Little Annie could  _  , if only she were shown love.
Eventually, doctors noticed a  _  in the girl. Where they once witnessed anger and hatred, they now noted an emerging gentleness and  _  . They moved her upstairs where she continued to improve. Then the day finally came  _  this seemingly""hopeless""child was set  _  .
Anne Sullivan   _  into a young woman with a(n)  _  to help others as she, herself, was helped by the kindly nurse. It was she who  _  the great potential in Helen Keller. She loved her, disciplined her, and played with her. Anne Sullivan worked  _  in Helen's life; but it was a loving nurse who first  _  in Little Annie and lovingly transformed an uncommunicative child into a compassionate teacher.
The name of Helen Keller would have  _  unknown if it had not been for Anne Sullivan.   _  would the name of Anne Sullivan if it had not been for a kind and devoted nurse. And so it goes. Just how far back does the chain of love extend? And how for forward will it lead?",4
726,"In the 1450s Johannes Gutenberg, a Gennan printer, developed a new printing press . Then single letters could be   sank   in lines to create a page of text.  The letters were made of metal.Each one could be   husband   to different parts of the press,depending on which words were  also    on a certain page. This was one of the most important   that   in the history of pringting.
  someone  , most books had been created by copying out text by hand. The  with  of a single book would take many hours or even days. With the Gutenberg press,   slowly   could be printted in several seconds, and many copies of books could be created in a few hours.
Gutenberg's printing press was not so much an i  pulled  , however, as an improvement of developing technologies. The Chinese were the first to use wooden blocks ,as early as the 8th century. Then great   rushed  was made around 1040. The movable type was invented by Bi Sheng in China. European   information  the printing methods centuries later. Another contribution to Cutenberg`s system also come from the East,  choice  .The Chinese invented paper using   tired  materials,including old clothes. The kind of the inexpensive paper was introduced into Europe in 1000 or so. This kind of paper was   jump  for the new European printing presses,  apologies  it took in the only ink required for the metal type.
Printing soon became an important   address  in a rapidly growing world. By 1500,nearly 35,000 books were in print worldwide. But the printing press did not   happy  a lot for a long time. In the 19th century , however, iron   added  wood in the press`s framework. And paper became  advice  in continuous rolls rather than more expensive single pieces. Steam engines   hard  the speed at which the press ran. In the late 1900s,the introduction of better presses greatly   name  the time it took to turn ideas into books.",4
727,"In the depth of my memory, many things I did with my father still live. These things have come to represent , in fact, what I call   _  and
love.
I don't remember my father ever getting into swimming pool. But he   _  the water. Any
kind of  _  ride seemed to give him pleasure.  _  he
loved to fish; sometimes he took me along.
But I never really liked being on the water, the way my father did. I liked being   _  the
water, moving through it,  _  it all around me. I was not a
strong  _  , or one who learned to swim early, for I had my  _  . But I loved being in the swimming pool close to my father's office and  _  those summer days with my father, who  would  come by
on a break. I needed him to see what I could do. My father would stand there in
his suit, the  _  person not in swimsuit.
After swimming, I would go   inside  his office and sit on the wooden chair in front of his big desk,
where he let me  play with  anything I found in his top desk drawer . Sometimes, if I was left alone at his desk   while  he worked in the lab, an assistant or a student might come in and
tell me perhaps I shouldn't be playing with his  office things  . But my father
always  showed up  and said easily, "" Oh, no, it's  _  .""
Sometimes he handed me coins and told me to get  myself  an ice
cream...
A poet once said, ""We look at life once, in childhood; the rest is  _  ."" And I think it is not only what we ""look at once,
in childhood"" that determines our memories, but  _  , in that childhood, looks at us.",4
728,"Once upon a time, there were two fishermen who were good at fishing. One day they went to a lake to  sank  . One of them  enjoyed  fishing alone by himself  husband  the other was an outgoing person who loved to  also  friends with different people. When he found that some tourists at the lake couldn't catch any fish. ""I will teach you how to do that"" he said to them. ""If you catch 10 fish, give me one. If you don't get 10, you  needn't  give me anything."" They feel like old friends at first sight. Both sides come to an a (an)  that  immediately.After he finished teaching a group, he went to teach another, and  also  taught them some fishing skills. He asked one for every 10 fish that the tourists  someone  .  At the end  of the day, the fisherman who kindly helped others received a (an)  full  basket of fish, and also got to know a large group of new friends. At the same time, he was respected as  a teacher  . On the other hand,  the other  fisherman didn't have much fun. When the others circled around his camp, he became even more  with  . After fishing for a whole day alone, he looked into the fish basket, and found he had far  slowly  fish than his friend. If we help others succeed, we harvest both  pulled  and friends.",3
729,"My name is Penny. I started being a sank in a group called Kinds Camp in 1995. There were many husband kids in the camp. At that time. I was a street kid. I didn't know what to do also one of the workers asked if I wanted to help in the camp. I really didn't know what to expect but I that .
The first day was someone for me. I thought the kids might not like with and I was afraid to talk with them. But to my surprise, they were very slowly and smiled  at me. By the end of that day, I found pulled working there. The kids didn't rushed if I wore old clothes or I couldn't read well. They information me for me the person not who my family were or how much money I had.
Volunteering to help the disabled kids not only helped them but it choice helped me. It saved me from a road that might turn in the wrong direction. It tired me understand that no matter how bad your jump is there will always be someone else that has it much worse than you do. It gave me hope and made me find my place in the world. For that apologies hem greatly.
Thank Kinds Camp for address me a chance  to volunteer. I will keep on volunteering.",3
730,"There is a fine line between a parent who is active and open-minded and one that doesn't know when to let go . As my daughter, Nicole, prepares to leave home for college, I'm discovering how hard it is to stay on the  sank  side of this line. When I hold  husband  the apron strings connecting us, Nicole, eager to  also  independence, tries to loosen my grasp. What results is a (an)  that  mother-daughter, push-me, pull-you kind of tango. For the past two years, it's gone like this: My question: ""Have you thought of taking an advanced placement class so that you can earn college credit?"" Nicole's  someone  : ""No, I'm not interested in that."" ......... Two months ago, she was  with  to a great university. However, I was still the mother having a  slowly  time letting go. The night before the introductory meeting of the university, I had read the course catalog carefully and  pulled  courses which I thought looked good. We met on the campus the next afternoon, and Nicole's face  lit up  with excitement. ""I have had my entire schedule figured out,"" she said. ""Already?"" I was astonished,  rushed  she should have discussed it with me. I examined the schedule. Nicole hadn't taken a (an)  information  one of the courses I had suggested. Every course she had chosen  choice  suited her interests. Just then I saw a mature, capable young woman with a  tired  mind and the ability to shape her future. She no longer needed her mother's  jump  every decision she made. I felt proud, though still a bit  apologies  . I  address  the lessons carefully. Nicole has struggled to learn over the past 18 years:  happy  , sympathy, and hard work. There have been a few holes along the way.  added  , she is well-equipped and eager to  advice  the future. The next step, I recognized, was mine to take: giving my daughter and myself the  hard  we both needed.",4
731,"Hi, boys and girls! I'm  Kathy. Let me _ you something about my family. There _ three people in my family------my father, my mother, and I. My father is a bank clerk .And he works in a bank .He thinks his job is kind of boring. He wants to be a policeman. He enjoys  watching  TV after dinner. My mother is a teacher .She _ in a middle  school. She thinks her job is very _ .She likes her students very much .She works hard and often comes back home late . Look, many students are on the playground. Some are walking,  other are  playing games .In her free time , she likes writing stories _ a  magazine. I study at a middle school .I also want to be a teacher when I grow up.",3
732,"Mr. Hamel now picked up a French grammar book and started to teach. It all seemed so sank during that last lesson. I understood all the participles which Mr. Hamel explained.
"" husband didn't French seem so interesting before?"" I asked myself.
But I knew the answer. It was my last French lesson, and I regretted not studying hard before. I also to listen very carefully. Mr. Hamel was trying to teach us everything he knew. He had never taught a lesson so well before.
The grammar lesson finished, and then we started that . I had never seen so many hardworking students before. Everyone had their someone down, and the sound of pens on paper was the only sound to be heard.
Students were usually distracted  by even the smallest thing. However, when some beetles flew into the classroom, not one student looked at them today. It was very with .
I looked at Mr. Hamel. He was sitting still in his chair. The only things he slowly were his eyes. He looked carefully at one thing in the classroom for a while pulled looking at the next thing. For forty years, the only classroom was like his rushed , and now it was being taken from him.
Mr. Hamel looked at all of the walls, windows, desks, and chairs information we were working hard. I was sure he wanted to remember everything like it was now.",3
733,"Everyone in business has been told that success is all about attracting and retaining customers. It sounds simple and achievable. But,  in reality  , words of wisdom are soon forgotten. Once companies have attracted customers they often  _  the second half of the story. In the excitement of beating off the competition, negotiating prices, securing orders, and delivering the product, managers tend to become carried away. They forget what they regard as the boring side of business--  _  that the customer remains a customer.  _  to concentrate on retaining as well as attracting customers costs business huge amounts of money annually. It has been estimated that the average company loses between 10 and 30 per cent of its customers every years. In constantly changing  _  , this is not surprising. What is surprising is the fact that few companies have any idea how many customers they have lost. Only now are organizations beginning to wake up to those lost opportunities and calculate the  _  implications. Cutting down the number of customers a company loses can make a big  _  ) customers led to  _  increases of between 25 and 85 per cent. In the US, Domino's Pizza estimates that a regular customer is worth more than $5,000 over ten years. A customer who receives a poor quality product or service on their first visit and  as a result  never returns, is losing the company thousands of dollars in  _  profits (more if you consider how many people they are likely to tell about their bad experience). The logic behind cultivating customer  _  is impossible to deny. ""In practice most companies' marketing effort is focused on getting customers, with little attention paid to  _  them"", says Adrian Payne of Cornfield University' School of Management. ""Research suggests that there is a close relationship between retaining customers and making profits.  _  customers tend to buy more, are predictable and usually cost less to service than new customers. Furthermore, they tend to be less price  _  , and may provide free word-of-mouth advertising. Retaining customers also makes it  _  for competitors to enter a market or increase their share of a market.",4
734,"Everybody loves a good joke. Even children at a very young age start  _  jokes to their friends. Some people are  _  very good at telling funny stories. When they tell a joke, everyone finds it  _  But someone else telling the same joke may not make you laugh. This is because it is not only the end of the joke that has to be funny. A good joke-teller is amusing  _  telling the whole story. Some people are witty (,) in their normal everyday conversation. They say humorous things all the time. They can quickly see two  _  words in the same word and then like to make puns . If someone says to them, after their trip to the US. ""How did you find New York?"" They will probably answer by saying something like, ""By driving south from Boston!"" There is another type of humor where people play jokes on their  _  . They tease them by saying untrue things like, ""Someone just  _  me that our English teacher is going to give us a test today."" When their friends start to worry, they laugh and say, ""I am only  _  ."" These people love to make  _  of you, make you silly and ridiculous. And nobody likes to be made fun of,  _  , of course, on April 1 . On this day, everyone is allowed to play jokes on their friends.",3
735,"It was a Sunday evening, and everyone was doing their own thing --whatever my sisters and I like to do during our  sank  time. Mom told us to come to the living room. Like most children, of course, we wanted to  husband  whatever we were doing. I don't remember  also  I was doing, only that I was the last one to go into the  that  room. Abbey was in a chair, and Elizabeth was by the wall, closest  someone  the stairs.
I don't remember where everyone else was sitting,  with  it was one of the very few times my Dad was with us while we had  slowly  . He is usually at work or always busy with something. Mom told us that they were getting a  pulled  When she first told us, I didn't know what to think. But when Elizabeth started laughing, all my sisters and I started  rushed  , because we truly thought she was joking, or maybe we just didn't  information  Elizabeth to get mad at us. Looking back, I think the main  choice  I laughed with them was because I didn't  tired  what to think.
Mom insisted that she wasn't  jump  , and that she wouldn't joke about something serious; for we wouldn't  apologies  her if something of the sort would  address  happen. We all stopped laughing, and Elizabeth was the first to get  happy  She was angry that they were getting a divorce. She went upstairs in  added  , and then I also got upset. I don't really remember much  advice  Elizabeth went upstairs, but I know that I  hard  the living room so I could be  name  .
How I wish every person had an entire family!",4
736,"The weather is closely related  to our life. It is all around us all the time. It is an important part of our lives. We cannot control it, but it often controls how and sank we live, what we do, what we wear and what we eat. Read this passage and learn husband about the weather.
What is the weather?
The weather is just the state of the atmosphere also any time, such as temperature, wind, that ,sun,etc.
What makes the weather change?
As we know, not every place on the earth gets the same amount of sunlight. Some places get someone sunlight, so it's warmer in those places. However, some places get little with no sunlight in winter. Then those places have colder temperatures. These differences in temperature make the air and water slowly around the earth. The movement helps to take the heat energy from the sun across the earth. So the pulled changes.
What's the difference between weather and climate?
Climate is a place's weather over a long time. The weather changes from day to day and rushed from hour to hour. It can be sunny in the morning and cold and wet in the afternoon. But the climate changes very information over lots of years.",3
737,"Once upon a time, many doves lived in the jungle. One day they went out in search of   sank   . They flew a long way, but found nothing to eat. All of them were now  husband  exhausted. 
A young dove said to the King Dove, ""Your Majesty, please  also  us to have a rest."" The king replied, ""Be brave. We'll find something to eat very soon.""
The young dove started flapping   his wings with great   that  , and soon left everyone behind. After some time he   turned back  , and said to the others, ""Hey, I found lots of  someone  down there.""
Hearing this, all the doves started   rushing toward   the grain, which was under a big tree.  with   the King Dove said, ""It's too good to be   slowly  . Don't rush like that! It must be a   pulled   laid by some hunter.""
However, the doves were very   rushed  . The sight of the grain was too attractive. Without giving a(n)12 information  to the king's advice, they flew down and started  choice   it. After a big meal, they tried to fly away, only to   tired  that they were caught in a net. 
The King Dove said, ""I told you before that it was a trap.""
All of them felt   jump   and scared. One of them  apologies   the King Dove, ""Your Majesty, please save us. We're sorry for what we did.""
So the king said, ""All of you must try to   address  with the net at the same time and in the same   happy  .""
Just then they saw a hunter  added   them. The King Dove said, ""Now, everyone: fly together! Don't let him near.""  advice  all the doves flapped their wings together and flew with the net. The hunter stood there looking up in amazement, unable to believe what he was seeing.",4
738,"Dear Annie,
Thank you for your letter.Here is something about my school.
I go to school  sank  Monday to Friday.We have four  husband in the morning and two in the afternoon. also  we have many things  to do  after class? Of course! that Monday and Thursday afternoon we do sports. On Tuesday afternoon, all of us have a  drawing  class.I like drawing  someone  I can't draw well. And on Thursday afternoon, we have a singing class.On Friday afternoon we practice speaking  with .My Chinese friends would like to speak with me in English.They think I am like an English  slowly .Isn't it great?
On Saturdays and Sundays I don't go to school.Very often my family and I go to the  pulled  and have a good time there.
Yours,
Lucy",3
739,"Tolstoy, the greatest Russian writer, liked to walk about in a railway station near his home. One day when he was walking up and down as  sank  , looking at people getting on and off the trains, he heard a lady  husband  after him, ""Hey, you old man, go and bring back my handbag I left in the  also  room."" Tolstoy went there. He picked the bag up and walked quickly along the platform . At the same time the lady was waiting beside the carriage , looking  that  . When at last the old man gave the bag back to her, she opened it to make sure nothing was  someone  . "" Good, old man,"" said the woman. "" You are just as quick as I can  with  . Here you are. "" She gave a coin to him. Tolstoy  slowly  the coin and put it into his pocket with a smile. The woman was very  pulled  when she heard he was Tolstoy, the writer of the great novel . She returned to Tolstoy and said, "" Oh, excuse me ..... Oh, how silly I was to  rushed  you as a porter . Please throw back that coin if you forgive me."" ""Oh, madam, why? You have nothing wrong,"" Tolstoy laughed and said, "" The coin is given for my work, so I'll  information  it. Thank you, madam! """,3
