,Text,Level
813,"Study Problems As a English major student,the main study problems to me maybe are different from other majors.Learning English mostly depends on daily listening,speaking and writing,so I am weak in these aspects.Listening class is my favourist class.I can always get a good sleep in the class.Not because of the teacher's fault,but because the V.O.A or BBC's tone makes me feel sleepy.The text book is acceptable,but sometimes I cannot catch even a word if the speaker says a little quickly.I like speaking more thanlistening,but it is still y weakness.When I have oral English class and have a talk with my foreign teacher,I find it is difficult to have me understood entirely.With some kind of body language or illusions,both us can understand each other.Writing is our basic skill.But even as a senior student.I cannot write a satifying essay.In a no-more-than200-word essay,there are full of either grammar or spelling mistakes and teacher's red crosses.Sometimes there is a good idea striking me,but I can't express it out with words.I am very anxious about my study problems.I am trying to listen more,speak more and write more.I should recite more words too.Without a great amount of vocabulary,how can I make progress in my study?",6
814,"???Grade95,Class I English Dept.Guangdong University of Foreign Studies Guangzhou,P.R.China9July,1997Dear Heler,I am very glad to receive your letter.Considering job-hunting,is about the same situation in China,with the one in Britain:factories are closing down,many people are out of the work,and it is difficult for newly-graduates men to find jobs.Years ago,college leavers did not worry about their jobs,as you have talked about in your letter.The government would find jobs for them because Chinaat that moment was lack well educated people.Now,however,things have already changed.Because of the high unemployment,college leavers have to go around the city for quite a long time and find his job with all his efforts.Now government will help this time.Of course,some of them are able to find good jobs because of their good skills and knowledge as well as the help from relatives.But others are not.They have to search all the time.So tell your brother worry about the job-hunting.Just be patient please.I hope that he will be successful at last.Wish him good luck and wish you good luck.Yours Charles de",6
815,"Getting to Know the World Outside the As a college student now,we can hardly live without a sense of the world.Today the world is more like a family.If we know nothing about the world,the knowledge we learned,the ability we practiced should loss its value.So we have to get to know the outside.Mordom machine make it more easily.Through the TV,broadcasting and newspaper,You will touch the world in comfortable condition Of course you can know the world by society serving.I,a college student,should do sth too.I plan to read newspaper such as Wen Hui China Daily every day.If I have enough spare time,I will join some society serving to do sth I could.In short,I must keep touch with the developping society.",5
816,"A study show that the life expectancy of developing country ismore than60years old until1990.That isto say,it will increase20years than that of1960,when life expectancy is40years old.While the infant mortality in the developing country in1996is200deaths per1000births.Until1990,it will decrease half1960.That is100deaths of1000births.",5
817,"We played the badminton up and down.We were equally matched had a happy time.I want to tell about the famous singer Jacky Zhang.I regarded Jacky as one of the greatest singers of H.K.He was not very handsome.But his song was pleasant to listen to.He had a large number of fans.Several days ago,he won the greatest welcome singer of H.K.I loves his songs very much.Seven years ago,he was unknown.Few people knew who is Jacky Zhang.He didn't give up.He worked.These days,millions of people knew Jacky and loved him.I must study his spirit and work hard.",3
818,"Every Day of My home is far away from my school,so I get up very early,is half past six in the morning.breakfast I read English for a quarter.About half past seven,I get to my school.The morning lasses begin at eight.In class,I listen to the teachers and take notes carefully.Our teachers do their best to teach us well.After the second class in the morning,we go out to playground and do morning exercises or do eyes exercises.At twenty to twelve school is over.After lunch I have a rest.In the afternoon,we usually have four classes.Sometimes,from three to four is sports time.I have supper at six.After supper,I often go out for a walk.Sometime I read newspapers or watch TV.Then I do my homework or go over the test from half past seven to ten.At about ten thirty I go to best",3
819,"Learning English at Learning English at college is very different from doing at middle school.At that time if we remembered some words and some grammars,we can get a good mark.But at college,the words that we have know are less than we should know.What's more,Our focus listening need improving too.Having been studying here for one year，I have come to some conclusions about how to learn it well.Above all,we should remember new words of the vocabulary.Then rembmber some new words out of the text.If we rembmer enough words,we can read and write freely.Then we must reading enough articals and write some sentences.In order to improve our focus listening,I think that listening English tape every day is necessary.However,there is still a long way on learning English.As long as we insist on listening,speaking reading and writing,we are sure to learn it well.",4
820,"It was eight o'clock.My parents have got up,but I was still in bed.So my mother had to wake me up.Because today we could go to the teahouse with uncle's family.About an hour later.We have gone to the teahouse.There were so many people.My uncle has found the seats.""Good morning,uncle and aunt,but where is my I asked.""He ate eough,so he wet out to play.""My aunt answered.Now I was very hungry.So I ate eough Finaly,We went home together.My aunt asked me to teach her son's English,and I did so.",3
821,"????Dragon boat Dragon Boat Festival,which is on the5th of the fifth lunar canlendar is one of the most important folk holidays in China.In the past,people observed a very great people Qu Yuan,who had into the Milo River after his reform plan was rejected by the emperor of""chu"".But now,people celebrate this day for happiness and good harvest more than observe the great person.On that day,people eat""zozi which is made of glutinous rice and some eggs,peanuts,bean as well.it is a symbol of good heavest wealth.In south China,or the area near the water,people hold the""dragon boat""races.For example,in Contonese where I live,people run the boat race on the Pearal River.Theraces,after last several days and usually cause many other people to watch them,all of the persons are happy and exciting.Furthermore,on that day,many families will come to reuion they have a big dinner and sit together,to talk a lot of things they like.",6
822,"Health Gains In Developing As far as us all people are concerned,having a healthy body is very important.Nowdays health is greatly improved as compared with the old days.Lets take the developing countries for example.The life expectancy of the developing countries is40years old in1960,but it is60years old in1990.And the infant mortaility is200deaths per1,000births,but in1990,it is only100deaths per1,000births.What are the reason of these facts?One reason is that the living leval and style is greatly improved than before.With the developing of the economy,foods which do good to people is selected.For another,there are many kinds of hospitals throughout the country.When people have some diseases,they will get treatment.These two are the major reasons of all.At last,we must do our best to improve the people's living enviroment and make people live longer than before.",4
823,"So my marks was very bad in the seveal tests.But all these was assed,and the exam is coming.I must try my best in it.After this thing,I felt I also grow up a lot.I will never cry,and be unhappy for this thing.Miss Lin,I think you has grown up.We will never give up when we face the difficulties.We will never cry,we must keep on doing the thing what we want to do.Could you promise me that you will remember this word forever.Remember:Your are a rather good head-teacher!Don't give up forever!My Winter Holiday This winter holiday was very short.There are thirteen days.And there are a lot of homework in the winter holiday.However,I didn't often go out and play with my classmate,my families,my friends.As the weather turns colder and colder,I have a deel sleep every day.And I wakes up very late everyday.When I had finished my homework,I also went to the Flower Show with my families.Because the Flower Show was very y home,I went to the Flower Show a few times in the several years But in this winter holiday,there are a lot of homework,I went to the Flower Show few time in this year.winter holiday was less happy than the last year,But in order to improve my marks,I would try my Best.Never regret!",3
824,"E GOOD Good health is the most precious in the world,which can't be bought by money.Those who have enough money but not good health are equal to have nothing.Those who have little money but good health are equal to have lots of money and happiness and hope.It is clear that good health is the foundation of your future success.If you don't have good health,you will feel it more difficult to finish a work.You will often suffer from your weak body and can't put your full heart into your work.However,if you have good health,you can work happily and actively,not worrying about your healthy.Good health means a lot to us all.So in order to keep fit,you should do much exercies,for example,you can run every morning and do phyical exercies in your free time.It is more important to keep them for long time.So you can have good health and great success.",4
825,"I like music.Music can mould our dispostion How joyful and relaxing it is to listen some good music.Not only the chinese can make me revel in,but also the foreign music.For example,LAMBADA.GONNA GIVE YOU UP,Yesterday once more,By the rivers of Babylon and so on.These musices have heard by many people long before.The fine rhythms and melodies will make you relaxed,and enjoy it.Music is a good thing in our life.",3
826,"There is a story about Haste Makes Waste.Long long age a man wanted to go to the county,but the county door would be closed soon,and he have many books banded with rop So he ask a man in the way""Can I go into the county today?""The man look up him and said'If you walk slowly,you can.'The travier was very happy,and he wanted to go into the county fastly so he walked fastly But near the door the rop broke,and the man had to stop to do with his books,when he finished doing with books,he found the door had be This mean that if we want to do something,we shall do it turn,if we want to do it fastly and not in turn then will haste makes waste",5
827,"My little sister was very interesting.Today my aunt took her to come to see us.when came in,she was a beautiful can the picture.asked me:""The cat was very beautiful,Did I with her?""I laugh""The cat was in the picture,she couldn't with you.""She said to herself,""Didn't she was a true cat?""It was time for lunch.My little sister said:""All the people had said:""You're please! ""Then she said""Small uncle,small aunt,father,mother,brother,and me--had lunch!""We laughed together.she us a happy time.",3
828,"It is time that everyone needs and likes money.Without money,we cannot buy food,clothes and other daily necessities.Without money we cannot go to the theatre or other places of entertainment.No wonder some people believe that money is the most important thing in the world.But there are some thing that money cannot buy.For example,a millionaire who suffered from serious cancer was willing to buy his health at the expense of his whole for time.Money can bring us happiness as well as misery.Therefore money has its evil side.Money can be a curse,if we do not know how to handle it properly.",4
829,"My View on Fake our society,we often buy fake commodities,which do harm to consumers as well as the appearance of the company producing the commodies Even worse,many fake commodities can threaten consumer's safety and will cause a company to run down.Then how to eliminate the fake commodies from our daily lives?I think the first of all,all of us should united to fight a battle with the people who produce fake commodities.If all of us can see through them,they will have to hide.Secondly,we should learn more knowledge to inditify the fake commodities.Also,we can use law to protect ourselves,for example,we can resort to the Consumer Union in the local place.Thirdly,we shouldn't put up with fake commodies which we buy few we should use our rights.In this way,the fake commodity producers dare not do that again.",5
830,"3?Euthanasia Should Be Legalized in China Euthanasia,or mercy killing should be legalized in China for the sake of the nation,the patient's family and the patients themselves athough Euthanasia whether it should be legalized or not has evoked an intense argument in the whole world.In terms of our national conditions at present,Euthanasia is an effective way to release the heavy burden imposed on the nation.As we all know,China,a developing country with its large number of population is struggling along the road towards nation's properity and civilization.Now,in this period,our main duty is to speed up the development process of economic construction and reduce unnecessary expenditure.However,statistics indicate that medical treatment for a comatose patient costs26,000yuan a year,that means our country puts a great deal of money on the patients who have no chance for recovery.And it is no more than throwing the money into the sea for there would be no wonder occurred Not,of course,that a nation should not save a patient in despair,but money and resources should be used in a more efficient way to help the people who are really in need and have the hope for existence.Second,the legalized Euthanasia is a great relief to the patient's family members,both mentally and phsically.Besides with the patients themselves,their families members are also suffered by their endless medical treatment,such as taking care of the patients in the hospital all days and nights,borrowing money all around and being afraid of the death's coming at any time.All of these heavy burdens make the patient's family worn out so that they also need a good way to release their incessant suffering.Third,the legalized Euthanasia is also suitable for the willings of the patients themselves.Nowadays,Chinese views on death have been changing that they want to die with dignity and peace instead of agony and degradation.In the face of the death,owing to the people consider death as a normal and natural stage of life,they don't fear death any longer as before.Instead,they think people should have the right to die in the condition that they already have no chance to choose birth.On the other hand,the modern people quite put a high value upon their vitues of their existences.So when they lie on the bed,being kept alive by artificial means for an indefinite period,they would rather choose death for it will give them dignity and happiness to end their meaningless lives as quick as possible.For the reason I was speaking just now,whatever kinds of angles were taken,individuals or collectivity Euthanasia should be legalized in China to fit the benefits of China and Chinese.",6
831,"Dear Mike:My name is Liu Wei.I am from China.now am studying in the No.10Middle School in Beijing.I want to have a pen-friend in U.S.A.So Mr Chen Yu introuduced to me.Now let me introuduce I am seventeen years old.I am a boy.There are three people in my family,my father,mother and I.I'm good at maths and I like English very much.But My English isn't very good.So I want to be your pen-friend in order to improve my English level.I like sports very much,especially ball games.My favourite food is pizza.Will you tell me something about yourself?I hope I will hear from you soon.Best wishes.Yours,Liu Mei",3
832,"On the Spring Festival as pass haven't any especial things happened But the new years came two days before.Nearly my house appeared a cow.The cow walked in the flower street,and the policeman shot it.The cow is a very very animal,so the policeman shouldn't shot it at all.This is too cruel!Teachers usually say:""It is important to listen and read aloud English.If you do so,you will make progress in listening and improve study.For this,I often listen to some English songs when I was free.At first,I can't listen a word of the song,but I can listen some words now.I will try my best to listen all the words and understand it and improve my English marks.I'm sure it will be truth soon.",3
833,"Getting to Know the World outside the As students of university,we need to getting to know the World Outside the Campus.Then we can do something for the people and for the sociaty.We could know the world outside the campus from the social actives,newspaper,magzine,and TV program.Sociaty is our best class,we can learn many knowledge from it,we can get some exercises.I think I should do some job in holidayes.I will to do anything that I can do for the people.I will be a social student.I will show my all to the sociaty.",4
834,"My View on Some peoples like taking up one job in their lifes Firstly,because they love their own jobs and the jobs are interesting.Secondly,they are good at them,that is,the jobs are suitable to them.Thirdly,they can get high salaries.Their life standard are good.Finally,they hope that they can devote themselves to their jobs.Some peoples like to change their jobs constantly.Because they aren't satisfied their jobs.They think the job isn't good.When they find their jobs are not good than others'they will give up their own jobs.Besides,they may have no skills on job So they can't do good.I think the former is good,when we start to work,we should insist on it.We study the skill,enhance our abilities.",5
835,"I am a student of NO.1middle school,Beijing,China.I had some questions,please give me the answer.In the English lesson,my teacher said that the sentence""He is taller tha I""is right.But I have heard someone said""He is taller than me.""Whichis right?The second is the words""further""and""farther"" .Are they the same meaningandthe same use?there have some different?",3
836,"We are very lucky.Because we have completed body Somebody will think it usual:every one has a completed body,nothing strange.But the deformity hope to have completed body very much.They have each drawback.They would be lame,blind,deaf or dumb.Because of these,they happness the ordinary persons.On ordinary days,they have more difficulty than any other person when they do things.They would be treated unfair without any season They are innocent.No body wants to be a deforming person.If a man have hair,he won't want to be blunt We should help each other,especially to the deformity.When they are in trouble,they want that anybody would help him.If we help them at that time,they could feel warm in their hearts.Let's help each other,make the world full of warm.Boss Many people want to be a boss.But after they become rich,they don't know how to act as a boss.Here,let me teach them.First,he must""throw away""their wifes who help and stay with him when they are in trouble.So they can lead different woman back home very night.Second,he mustcall for a taxi or buy a car when he goes out.It is very""cheap""to ride a bus.It show that they are bosses.Third,because of a boss,you must speak some English words in your talking.less,you must know""OK"",""Yes"",""No"",""Very good""and so on to show your""knowledge"".Last,you must make some cards with your name.when you see everyone,like beggar,neighbour,pedlar(D?).So everyone will know you are a boss.After this,you are really a boss.",3
837,"Global Shortage of Fresh People may think that fresh water is unlimited.We have a lot of fresh water.It is from rain,rivers,lakes and wells.So fresh water should not become a problem.But,in fact,we are very short of fresh water.Porpulation increases very fastly.More and more people need more and more fresh water.Morden industrial develops much quickly.Its need of fresh water is increase,too.unfortunately,plenty of fresh water is polluted.It becomes useless.So fresh water shortage becomes a global problem.What can we do?First,I think,we must save the fresh water.Second,we must protect our surroundings and prevent fresh water from pollution.Finally,we can make the polluted fresh water clean again.It can be used in industrial.I think,if we realize the problem and do something about it,we can overcome fresh water shortage.",4
838,"Global Shortage of Fresh Water Today,people often think that there are a lot of fresh water and we can't use it all.As we know,fresh water can be from rain,rivers,wells and so on.It seems that fresh water is wealthy.In fact,fresh water is global shortage.With the development of population,the numble of industrial water and living water has been increased.On the other hand,pollution has also become a big problem.There are so many harmful wastes in the fresh water,such as garbages,fertilizers and so forth.We dare not use these water,because it is harmful to our health.Water is the mother of human being.Without fresh water,we can't survive.We shall pay great attention to the way that we use water.We mustn't put the wastes into the rivers or the wells.And we can't forbit a bad habit of wasting water.Only to doing so can the global shortage of fresh water be solved.",4
839,"My View on Fake Nowadays,with the strong desire to earn money,some people dare to produce and sell fake commodities,which will do great harm to the profit and health.It will surely make you unhappy to buy fake commodities.Sometimes,something serious may happen.Take the medicine into consider if you are lucky enough,you will buy some which will do,at the same time it is Worsely some fake medicine may do great harm to your health,and even kill you.From my foint of view,the fake commodities must be got rid of.At present,many people have devoted themself into action.Futhermore I think that a law must be carried out to prevent the phenomena.",5
840,"Global Shortage of Fresh Most people consider that Fresh water is so adequate that it may not be used over.The nature provide us a lot of fresh water source,such as rain.There are a great deal of rivers and the under-earth-water in the nature.However,the fact there are shortage of Fresh water in the human being's living room.Firstly,with developing ariticlvture,the ariticale water increase.It lead to reduce the fresh water for people.Secondly,the popullation are greatly increased,it cause the average-water level fall down.Thirdly,the pollution change great fresh water into wasted water.Whereas fresh water is limited by the rain.Every every the fresh water's level may not added.But,what do we do?At first we must have our best to save a drop of fresh water.Then we must control the pollution and reduce the pollution.It is important for us to limit the critical water.That above all,we can have a good living for ever.",4
841,"Lei Feng was born in1940.When he was a child,he had to work in the fields.Later,he worked in a factory.At the age of twenty-one,he joined the army and then became a Party member.Lei Feng loved his country and people very much.He was always happy to help others and cared for the people more than for himself.He did a lot of good deeds for the people and the country.In1962,he died while working,Lei Feng set a good example us all.",3
842,"In summer holiday,I was very Because I went to a place where I wished to go--Hong Hong Kong is an island.It is very prosperous.And it is a good place for It has not only a very big seascape,but so many tall buildings.In the day,you can see the buildings stand on the ground or in the mountain clearly on the top of Tai Ping mountain.At night,they are very beautiful.All lights turn on.Stand in Chim Sha you'll see points and points of light,just like a lot of stars.How wonderful!The famous Ocean Park is quite amusing.There are many stimulating power-driven game.If you don't dare to play them,no problem,there are more the Marine Land,you can see kinds of fishes.The Marine Land include Wave Cove,Ocean Theatre,Shark Aquarium,Atoll Reel,etc.In the Ocan the whale,Miss Hai Wei perform In the Wave Cove,Shark Aquarium,Atoll Reel,you'll feel as if you are in the ocean.The fishes swimming by your side.Besides,you can visit Lowland Gardens,Bird Paradise and Middle Kingdom.I like Hong Kong!",3
843,"Haste Makes Waste is a Chinese old saying.Why does haste make waste?First,if you are hasteful to do something,you can't think it over and over.Second,during the course of doing everything you might lose patience if you are hasteful Finally,everything has its own rythmn of development.If you are hasteful you'll break its rythmn and make waste.",5
844,"What is trust?Trust is often thought to be similar with""to believe"",but in fact it's more than that.When you say""I believe him"",you actually mean you believe what he says,while when you say""I trust you"",you think he is someone honest and reliable.You can believe someone as long as you think he(she)is telling the truth,no matter who he(she)is and how much you know about him(her).But can you""trust""a stranger as well?Obviously the answer is""no"".To trust,the first prerequisite is to understand.The two factors that trust bases on,honesty and reliability,are not something you can find from someone on the first sight.These characters can only be found and confirmed through the understanding between people.Those who deserve your trust,usually are either your good friends,or your eldership Someone recognized to be honest is sometimes thought to be trusty,too.But such trust to a person is of another kind.It like the admiration to a man of fame.In such kind of trust,you are just showing your attitude,like saying""I trust the government"",and may get no response.But the trust between friends is quite different.It's mutual.Being trusted is as important as trusting others.Being trusted means some kind of responsibility and being regarded,without which one may feel lonely and the""unbearable lightness of being"".Everybody has the need for feeling strong by giving others support,as well as a shoulder to rely on when feeling weak Such feelings make everyone needs friends,and trust is just the way to friendship.Such is trust,an essential factor of friendship.It's more than to believe,or to help,or to rely,or honesty.It's a basic need of human life.",5
845,"As a developing country,China,its health gains is instructed by two pictures--life expectancy and Infant mortaility",5
846,"Health Gains InDeveloping From the table,we can find that life expectancy increased and infant mortaility decreased in1990than in1960in developing coutries.In1960,life expectancy is40years old and infant mortaility is200deaths per1,000births.While the former is60years old and the latter is100deaths per1,000births in1990.Firstly,this is because people desire longer lives when their living conditions change more and more better.Secondly,in old days,some social infrastructures,such as hospital,are not very good because of the living conditions.Nowdays many social infrustructures develop.Thirdly,in developing contries,states care about people's living conditions.The states does their infrustructure continuely to increase people's living conditions.I'm sure,life expectancy will increase much more and infant mortility will decrease a lot in the near future.",4
847,"What's to be done without Electricity has become an essential part of our modern daily life.Telephone is used to communicating.Film and TV can let us have a good time sometimes,and electric eight give us light,futhermore,many kinds of electric machine can help us do some works.If there no electric power,the whole world will be beyond our imagine.Our life will be not happy and the world full of poor and illness.The world can't advance and we can't make communism reality for ever.Therefore,electricity must be used savingly because it is limited.We must realize the importance of electric power before we will haven't the source of electric power,otherwise,we are punished terriblely.",4
848,"Because if you haste you always leave out a lot of details,for example,you want to improve your""comprehensive reading in a short term,so you do a lot of problem in an hour,but you'll find it's still That's because you too haste that can't do a lot of details such as how to catch the main ideas,how to guess a word's meaning etc.knowing you'll find that you improve little by",5
849,"Indeveloping country people commonly have a longer life than ever.The statistic data above can show the change to you.In1960,the life expectancy of the developing country is40years old.While in1990,it isabout60years old.But contrary to that,the infant mortality decreases when it compares with1960's.In1960the infant mortality is200deaths per1,000births,while in1990,it is100deaths per1,000births.",5
850,"??Dragonboat Day Now,let me tell you another Chinese festival--the Dragonboat Day,which is celebrated on the fifth of the fifth lunar month.The day is set to honor a poem who loved his country deeply--Qu Yuan who lived in the Chu State in the War Period.His suggestions were not accepted by the empire,and he was not welcome by other people,so he jumped into the Miluo River to death the fifth of the fifth lunar month.But the nationals loved him deeply.After his death,they made many Zongzi--the dumpling made of glutinous and meat and something else wrapped by bamboo leaves or reads,and ran their boats on They wanted to save him.The Zongzi is prepaired to protect his body from being beaten by the fish in the river.So now,on the fifth of the fifth lunar month,people always race dragon boat which has become a kind of sport.Firecrackers will even be welcome in this day too in some places where it is allowed.certainly,Zongzi is the most popular and commonly They can be bought in stores,or even if you like,you can make most generally you can see is pyramid-shaped,some countries,you can see some in long round pole shape.And their sizes are different too.Now,I think you have more idea in",6
851,"My View on Fake the development of the economic the factories produce more and more commodities,and a number of products are exist in the market.But when some businessmen saw the high free of some famous product they begin to make a lot of fake commodities for which have lowest producting cost but can bring the highest income These Fake commodities are very dangous They threaten our health,substans and so on.For example if a patient buy a medicine which is a fake commodity in fact,so his illness would not cure or even serious and probably he will lost his life;you want to some electrical machines but they are fake commodities,then when you use them they may bring dangous such as fire.Because the fake commodities have so much dangerous We must take some means to do with them.We must advice some industries that don't think the money only,they must think about the consumer so they must examine the products carefully before they leaving the factories We will advice ourselves,when we're buying something we must distingished which is right and which is fake we must do this very carefully.And one thing we can notice,If the same product have the different price,we don't buy the cheaper one only for saving the money,for the cheaper one has more chance to the fake commodity.So if we all reject buying the fake commodities,they will lost the maket and the bad inductor will not produce them more.",5
852,"Last week Chen Zhi Hui,our classmate was in hospital.For some reasons there is a Tamour his neck.So he must be in hospital to examine his body.and he must stay there for a long time.When we heard this news.were all unhappy,we know that he can't go to school until he is healthy.So his study must be delaied We must pay attention to our health,or it can bring us many troubles.the first one is that it can do harm to our body,the second one is that we can't go to school to study our new lesson.When we are ill,we must have some medicine or go to the hospital to have a exam.This can make us do every thing better.",3
853,"Global Shortage of Fresh People always think the fresh water is enough,no matter how much we use.Because the fresh water has lots of resources,such as raining water,river...But in fact,the global shortage of fresh water is a large problem.Because now we use more water.There are three reasons.At first,when the population increases,people will use much more water.Secondly,when the industy improves,we must use more water to get more productors.The next,when the pollutions are more serious,water is polluted,too.So the shortage of water is serious.We should save water.We must make full use of water.And we can not polluted water.",4
854,"One candle likes very small and ordinary.But its spirit is really great.In the dark,it burns itself,so that it can light all of us.The light of a andle is as important as a sunbeam.ur teachers are like the candles.They spent their life in teaching us.If we leave the teacher,we will have no knowledge,become very silly,as if a man who can not see.Candles always don't get their pay from the people,and the teachers give up their life to education.Their pirit is the same,and we thank them just the same,too.",3
855,"Our school's Festival of Art would hold I had taken part in the match of creating poems and songs.I was not every sure in it,but I would try my best to think.I also took part in the match of reading English,I seldom read at ordinary times,so that I must read more these days.Today we went to see a film about the struggle of resisting Japanese.The film's name was""The thing changed in July the seventh in Lu Go Bridge"",it was the start of the struggle and was instructive,I knew many history things figures from the film,the Japanese Army's members were free to murdered the Chinese people,I hated them.The struggle wasn't hictory the Chinese Communist Party.I will love the Party and my great country forever.",3
856,"Today is the first of October----the People's Republic of China has founded forty-seven years.All the people National Day In the I went to the Beijing Road Book shopbuy A Chinese-English Dictionary.On my was the book-shop,I see many national flag the street.I am proud of our great motherland.Tremendous changes have taken place in our motherland.People lives works place and contentment National power have solid national strength.Try our best to make our mortherland and stronger.",3
857,"Global Shortage of Fresh People think that fresh water is enormous and can not be used up.For almost every day we can see fresh water in the rivers as well as in wells.And often we can see fresh water falling from the shy in the form of rain.So most of us don't think that there is any problem in using fresh water,and frequently some people waste plenty of fresh water in their daily life.As a matter of fact,the fresh water is in a global shortage.With the development of our society,the population of the world is increasing.The fresh water used in industry is increasing too.And more seriously,the pollution on fresh water is threatening us.The global shortage of fresh water is up to date.So I think that we should be more careful when we use fresh water.And factories especially the big factories should use fresh water more economical and be careful not to pollute it.",4
858,"Leager a meeting.The subject is about Hong Gang recoming They adviced us to write our own name into a piece of long cloth.All the students take an active part in this.The leager every class made a wonderful goods post to Hong Cang This prove that all the students of the No.4Middle school take good care for Hong Gong recoming We look forward to the day,7,1coming earlyer Our country will become stronger and stronger.",3
859,"??Euthanasia Should Be Legalized in China Euthanasia or mercy killing,so-called""a good death""is very popular in many western countries.Nowadays with the development of economy,many new concepts are introduced into China accompanied by the open policy.Among them,""euthanasia""is one of those special examples which still causes heat controversy.To the euthanasia,different people have different opinions.Some people think euthanasia is innocence for its purpose is to help to hasten the death of terminally ill patients.But the others say it is guilty because it deprives of human being's right to live on.In fact,both them are right.Obviously when an ill patient is terminal and has to depend on medicine to continue life and at the same time he has to endure great misery every day,at this case,use another way to hasten his death without any pain according to patient's will be better.In addition,it can release the hospital and the family's heavy burden.But one thing we may notice that is in China there aren't any laws to protect or against euthanasia.Therefore it's condemned to raise many unexpected questions.First,euthanasia means according to patient's will choosing another way to hasten patient's death without any pain.But,who knows the so-calledmercy killingis not deliberate if there is no clear law to protect it?Because the cost of the medical treatment for a comatose patient is so heavy burden for the patient's family.Although Chinese economy is developing quickly,there are many poor families.Maybe some form of murder might be conveniently dubbed""mercy killing""by unscrupulous persons.Secondly,if euthanasia isn't legalized,those people help the helpless patient to a good death may be regarded as murders.So that a series of questions will arise.Thirdly,every one has right to choose live or die,the traditional saying""debt is better than death""in fact is not so scientific.It is unnecessary to artificially maintain life beyond when people can never regain consciousness.This new view on death is practising in China.But there is still a long way to go for euthanasia to be widely and orderly accepted and practised.To make the euthanasia humane and protect people's will of living or death,to protect the social stability euthanasia should be legalized in China.",6
860,"friendship is great!a person who own it is the richest in the world.I am rich,because I have several friends.we are friendly.Fan Feng xia is my deskmate,ask my best friend.she isn't good at talking.we are the same.She is kind-hearted and honest.She is older than me,and she is like a sister of mine.one day,I had a cold.Then I missed my mother father,my brother and I cried.When my deskmate saw that,she asked me why I cried,and told me some comfort words.Then she took me to the hospital.She gave me many jokes.I felt every thing was gook at that time.My deskmate is my best friend forever!Cao Hong ying sits in front of me.we always talk about every thing we get on well with each other.she is lively.when I talk with her,I also become lively sometimes a large laughter fly from us.We are like two lovely birds,flying in the sky.a girl who lives with me in the same bedroom is one of my friends.she is good at dancing.her name is Zhao Xiaoyu.At an English party I read poems and she danced.We were welcome warmly.I feel everyone is good,everyone is my friend.The world is beautiful,the persons are good.friendship among everyone,it will bloom,bloom flowers.will be the most beautiful flower in the world.",3
861,"It was about five o'clock in the morning.It was dark outside.At this time,it looked something fall down,what was this?Oh,it was thesnow.Thesnow was very thick and the weather was very cold.The street was looked like longer than yesterday.there were not many people in it.This time,you can only see one thing---snow.It was falling down.If you saw one or two people.They were all going to bought breakfast.Their eyebrows were all white.Because thesnow was on Their milk was freezing.There weren't leaves on the tree,only somesnow.For a long time,the sun were going out,but nothing changed,it looked like just now:Very cold!",3
862,"My View on Fake With the development of the industry,fake commodities are emerged more than ever They do harm to the people,the sociaty the country.If people buy fake commodities,they will receipt economic loss for more they will have danger in their lives.Fake commodities will also do harm to the enterprises which don't produce fake commodities.Moreover,if a country wants to expand its exports,it is not possible it not to control its quality of commodities.How to prevend fake commodities doing harm to the people,the society and the Firstly,to set up an union which is in charge of controling fake commodities.function is to check all the quality of commodites Only checked by it,commodities can be selled on.Secondly,Enterprises must promote its own quality of commodites Thirdly,people must help the union to hit the fake commodities.Once they find fake commdodites they must report to the union.",5
863,"From this timetable we can observe that the life expectancy increases nearly20years old from40to60and the infant mortality decreases greatly from200to100at a ratio of deaths per1,000births.So we can conclude that health gains in developing countries has improved greatly in recent decades.",5
864,"""Oh,that's great!""Jack said.""Nice knowing your world."" ""Thank you.""The king smiled.""Please come to my palace.""With the king and the elephant,Jack came to the King's palace.He couldn't believe his eyes:The palace is made up of necklace all the chairs,tables,all things in the palace,are made up of necklace too.You are rich!""Jack said,""I think all the palaces in earth aren't more beautiful than it."" (To Be Continued)",3
865,"As we all know,the people in the earth are creasing fast.They need many things for their living So more and more factorys are built.And much moreheavy smoke are produced so that the air turns dirty.The trees are cut by the people.That the greens are reduced every year.As we all know,trees like to""eat""heavy smoke.Now,many trees are cut.Theheavy smoke are more and more.This smoke does great harm to our health.It can make me ill.Every year,many people die for smoke.And smoke does great harm to the animals.If he trees still cut more and more very year.The smoke will do more and more harm to us.So we must plant many trees.to cut trees.It's to you:we must keep the balance of nature.Obey the rules It's very danger for a driver to stop the car suddently the road.Because if the bus stop suddently Other drivers may not be response in time.Then the buses will hit together.This was one thing I had saw:when a car ran to the gate of the shop.the car stop The bus behind the car seemed to hit the car!Fortunately,the driver in the bus responsed Do you know what A traffic-policeman drove a motor to the car.Then gave""a piece of dry cow""to the driver.said that he had broken the traffic-rules.The will not be given the""dry And the accident will not take place.",3
